Title,Url,ID
Once Upon A Tile,https://store.steampowered.com/app/2465730/Once_Upon_A_Tile/?snr=1_7_7_230_150_801,2465730
TapTap Princess,https://store.steampowered.com/app/2467220/TapTap_Princess/?snr=1_7_7_230_150_801,2467220
DommeBreaker,https://store.steampowered.com/app/2468300/DommeBreaker/?snr=1_7_7_230_150_801,2468300
Joyride : Lowpoly World,https://store.steampowered.com/app/2470710/Joyride__Lowpoly_World/?snr=1_7_7_230_150_801,2470710
Flow State - Max Chill Edition,https://store.steampowered.com/app/2472630/Flow_State__Max_Chill_Edition/?snr=1_7_7_230_150_801,2472630
Void Ninja,https://store.steampowered.com/app/2473400/Void_Ninja/?snr=1_7_7_230_150_801,2473400
You've been ReMaid!,https://store.steampowered.com/app/2473620/Youve_been_ReMaid/?snr=1_7_7_230_150_801,2473620
An English Haunting,https://store.steampowered.com/app/2474030/An_English_Haunting/?snr=1_7_7_230_150_801,2474030
Stickfigurez,https://store.steampowered.com/app/2476150/Stickfigurez/?snr=1_7_7_230_150_801,2476150
Pesticide Not Required: Prologue,https://store.steampowered.com/app/2480450/Pesticide_Not_Required_Prologue/?snr=1_7_7_230_150_801,2480450
Escape From Exile,https://store.steampowered.com/app/2482140/Escape_From_Exile/?snr=1_7_7_230_150_801,2482140
Midnight Scenes: A Safe Place,https://store.steampowered.com/app/2485750/Midnight_Scenes_A_Safe_Place/?snr=1_7_7_230_150_801,2485750
Hakan's War Manager,https://store.steampowered.com/app/2485980/Hakans_War_Manager/?snr=1_7_7_230_150_801,2485980
NecroAttack！,https://store.steampowered.com/app/2490160/NecroAttack/?snr=1_7_7_230_150_801,2490160
TOUHOU GENSOU MAHJONG,https://store.steampowered.com/app/2491200/TOUHOU_GENSOU_MAHJONG/?snr=1_7_7_230_150_801,2491200
First Jam,https://store.steampowered.com/app/2492330/First_Jam/?snr=1_7_7_230_150_801,2492330
Healer,https://store.steampowered.com/app/2497200/Healer/?snr=1_7_7_230_150_801,2497200
Dr. Smith: Prologue,https://store.steampowered.com/app/2508280/Dr_Smith_Prologue/?snr=1_7_7_230_150_801,2508280
甜蜜狂潮Honey Fury,https://store.steampowered.com/app/2508450/Honey_Fury/?snr=1_7_7_230_150_801,2508450
Mechanic 8230: Mission Citytone,https://store.steampowered.com/app/2508560/Mechanic_8230_Mission_Citytone/?snr=1_7_7_230_150_801,2508560
Pixel Royale 3D,https://store.steampowered.com/app/2511180/Pixel_Royale_3D/?snr=1_7_7_230_150_801,2511180
TERRE・Scramble！,https://store.steampowered.com/app/2511600/TERREScramble/?snr=1_7_7_230_150_801,2511600
eWorlds,https://store.steampowered.com/app/2513440/eWorlds/?snr=1_7_7_230_150_801,2513440
Hentai Aim Puzzle,https://store.steampowered.com/app/2517050/Hentai_Aim_Puzzle/?snr=1_7_7_230_150_801,2517050
Bunraku,https://store.steampowered.com/app/2519170/Bunraku/?snr=1_7_7_230_150_801,2519170
PartySaur: Dino Mayhem,https://store.steampowered.com/app/2521510/PartySaur_Dino_Mayhem/?snr=1_7_7_230_150_801,2521510
Myth of the Moirai,https://store.steampowered.com/app/2522210/Myth_of_the_Moirai/?snr=1_7_7_230_150_801,2522210
Chat Guess Games,https://store.steampowered.com/app/2523390/Chat_Guess_Games/?snr=1_7_7_230_150_801,2523390
Shadows on the Walls,https://store.steampowered.com/app/2524420/Shadows_on_the_Walls/?snr=1_7_7_230_150_801,2524420
Chaos,https://store.steampowered.com/app/2527080/Chaos/?snr=1_7_7_230_150_801,2527080
Poly Backrooms,https://store.steampowered.com/app/2533430/Poly_Backrooms/?snr=1_7_7_230_150_801,2533430
The Book Of Hiro,https://store.steampowered.com/app/2533870/The_Book_Of_Hiro/?snr=1_7_7_230_150_801,2533870
OIL FILLING,https://store.steampowered.com/app/2534950/OIL_FILLING/?snr=1_7_7_230_150_801,2534950
Everspell,https://store.steampowered.com/app/2536890/Everspell/?snr=1_7_7_230_150_801,2536890
NodeLord,https://store.steampowered.com/app/2540060/NodeLord/?snr=1_7_7_230_150_801,2540060
MY DAUGHTER IS A CULTIST! SE,https://store.steampowered.com/app/2546710/MY_DAUGHTER_IS_A_CULTIST_SE/?snr=1_7_7_230_150_801,2546710
Clanswoman,https://store.steampowered.com/app/2547640/Clanswoman/?snr=1_7_7_230_150_801,2547640
Redline Racing,https://store.steampowered.com/app/2549150/Redline_Racing/?snr=1_7_7_230_150_801,2549150
Crossroad of Worlds: Star Riddle Collector's Edition,https://store.steampowered.com/app/2549660/Crossroad_of_Worlds_Star_Riddle_Collectors_Edition/?snr=1_7_7_230_150_801,2549660
Arthas 2,https://store.steampowered.com/app/2551280/Arthas_2/?snr=1_7_7_230_150_801,2551280
Dead Flamingo,https://store.steampowered.com/app/2552260/Dead_Flamingo/?snr=1_7_7_230_150_801,2552260
Outta Hand,https://store.steampowered.com/app/2553420/Outta_Hand/?snr=1_7_7_230_150_801,2553420
Century of Anticipation,https://store.steampowered.com/app/2555760/Century_of_Anticipation/?snr=1_7_7_230_150_801,2555760
Strange Hill,https://store.steampowered.com/app/2559790/Strange_Hill/?snr=1_7_7_230_150_801,2559790
Six Souls: Requiem for Forgotten Birds,https://store.steampowered.com/app/2560360/Six_Souls_Requiem_for_Forgotten_Birds/?snr=1_7_7_230_150_801,2560360
Castle Guardian,https://store.steampowered.com/app/2560520/Castle_Guardian/?snr=1_7_7_230_150_801,2560520
Only Multiplayer: Up!,https://store.steampowered.com/app/2562240/Only_Multiplayer_Up/?snr=1_7_7_230_150_801,2562240
We Could Be Heroes,https://store.steampowered.com/app/2563030/We_Could_Be_Heroes/?snr=1_7_7_230_150_801,2563030
Cosmorists,https://store.steampowered.com/app/2564820/Cosmorists/?snr=1_7_7_230_150_801,2564820
FarmCraft,https://store.steampowered.com/app/2566440/FarmCraft/?snr=1_7_7_230_150_801,2566440
Luctus,https://store.steampowered.com/app/2567380/Luctus/?snr=1_7_7_230_150_801,2567380
Cute Survivors The Musical,https://store.steampowered.com/app/2568650/Cute_Survivors_The_Musical/?snr=1_7_7_230_150_801,2568650
The Hardest Game Ever,https://store.steampowered.com/app/2568880/The_Hardest_Game_Ever/?snr=1_7_7_230_150_801,2568880
