Title,Url,ID
SEED OF LIFE,https://store.steampowered.com/app/370320/SEED_OF_LIFE/?snr=1_7_7_230_150_701,370320
Welcome To The Untitled Game,https://store.steampowered.com/app/370330/Welcome_To_The_Untitled_Game/?snr=1_7_7_230_150_701,370330
Freeborn,https://store.steampowered.com/app/433370/Freeborn/?snr=1_7_7_230_150_701,433370
Side Quest,https://store.steampowered.com/app/433570/Side_Quest/?snr=1_7_7_230_150_701,433570
Rescue From Goblin Deep,https://store.steampowered.com/app/433830/Rescue_From_Goblin_Deep/?snr=1_7_7_230_150_701,433830
New Outbreak,https://store.steampowered.com/app/434140/New_Outbreak/?snr=1_7_7_230_150_701,434140
LOTUS Minigames: United Nations,https://store.steampowered.com/app/1008820/LOTUS_Minigames_United_Nations/?snr=1_7_7_230_150_701,1008820
The Player RPG,https://store.steampowered.com/app/434280/The_Player_RPG/?snr=1_7_7_230_150_701,434280
Spheria,https://store.steampowered.com/app/434340/Spheria/?snr=1_7_7_230_150_701,434340
Alphabeats: Master Edition,https://store.steampowered.com/app/420160/Alphabeats_Master_Edition/?snr=1_7_7_230_150_701,420160
ReVeN: XBridge,https://store.steampowered.com/app/422030/ReVeN_XBridge/?snr=1_7_7_230_150_701,422030
Block Rocking Beats,https://store.steampowered.com/app/425400/Block_Rocking_Beats/?snr=1_7_7_230_150_701,425400
Gyrodisc Super League,https://store.steampowered.com/app/425870/Gyrodisc_Super_League/?snr=1_7_7_230_150_701,425870
Grenade Madness,https://store.steampowered.com/app/432480/Grenade_Madness/?snr=1_7_7_230_150_701,432480
Devil Sealing Stone,https://store.steampowered.com/app/432540/Devil_Sealing_Stone/?snr=1_7_7_230_150_701,432540
Angel Flare,https://store.steampowered.com/app/432790/Angel_Flare/?snr=1_7_7_230_150_701,432790
Sisters,https://store.steampowered.com/app/432850/Sisters/?snr=1_7_7_230_150_701,432850
Roze Blud,https://store.steampowered.com/app/1547790/Roze_Blud/?snr=1_7_7_230_150_701,1547790
Bit Shifter,https://store.steampowered.com/app/393170/Bit_Shifter/?snr=1_7_7_230_150_701,393170
Benji Challenges,https://store.steampowered.com/app/393770/Benji_Challenges/?snr=1_7_7_230_150_701,393770
Ringies,https://store.steampowered.com/app/394480/Ringies/?snr=1_7_7_230_150_701,394480
Mystery Castle,https://store.steampowered.com/app/394950/Mystery_Castle/?snr=1_7_7_230_150_701,394950
FlyCatcher,https://store.steampowered.com/app/1123570/FlyCatcher/?snr=1_7_7_230_150_701,1123570
